,0,1
25760,নসরুল,nɔʃoɾul
25761,যোগে,ɟoge
25762,ঠোঁটে,tʰõte
25763,আইশ্যাডো,ɐɪ̯ʃɐdo
25764,গালে-নাকে-গলায়,gɐle-nɐke-gɔlɐe̯
25765,আড়াইটায়,ɐɽɐɪ̯tɐe̯
25766,নবীন,nobɪn
25767,ধুয়েমুছেপরিপাটি,d̪ʱuʲemucʰepoɾɪpɐtɪ
25768,সেজেছে,ʃeɟecʰe
25769,রমণীয়,ɾɔmonɪo̯
25770,সাজরূপসী,ʃɐɟরূপসী
25771,শ্রাবণ,sɾɐbon
25772,কারুকাজ,kɐɾukɐɟ
25773,গবাদিপশুসহ,gɔbɐd̪ɪpoʃuʃɔho
25774,কারিমুল,kɐɾɪmul
25775,দোকানটি,d̪okɐntɪ
25776,জলবল,ɟɔlbol
25777,‘সে,‘ʃe
25778,উপকারভোগী,upokɐɾbʱogɪ
25779,রাশেদা,ɾɐʃed̪ɐ
25780,বিশমাইল,bɪʃmɐɪ̯l
25781,সাহিত্যে,ʃɐhɪt̪t̪e
25782,কামালর,kɐmɐloɾ
25783,দীপক,d̪ɪpok
25784,বসুকে,boʃuke
25785,আফিফকে,ɐfɪfke
25786,বালুছড়া,bɐlucʰɔɽɐ
25787,অনুরোধেই,onuɾod̪ʱeɪ
25788,বিবাহবার্ষিকী,bɪbɐhobɐɾʃɪkɪ
25789,ফিতর,pʰɪt̪ɔɾ
25790,আল-মুশনাক,ɐl-muʃnɐk
25791,সুইডেনের,suɪ̯deneɾ
25792,মুর্শিদার,muɾʃɪd̪ɐɾ
25793,সরুফা,ʃoɾupʰɐ
25794,চুক্তিটি,cukt̪ɪtɪ
25795,অগ্রাধিকারপ্রাপ্ত,ɔgɾɐd̪ʱɪkɐɾpɾɐpt̪o
25796,আইডিয়েল,ɐɪ̯dɪʲel
25797,চেস,ceʃ
25798,জেরিন,ɟeɾɪn
25799,লুকাতে,lukɐt̪e
25800,রুসেফ,ɾuʃepʰ
25801,আইনপ্রণেতারা,ɐɪ̯npɾonet̪ɐɾɐ
25802,প্রেসিডেন্টকে,pɾesɪdentke
25803,ইম্পিচমেন্ট,ɪmpɪcment
25804,সংসদকে,ʃɔŋʃɔd̪ke
25805,মুর্ছা,muɾcʰɐ
25806,ধাওয়া-পাল্টাধাওয়া,d̪ʱɐo̯ʷɐ-pɐltɐd̪ʱɐo̯ʷɐ
25807,মূসকের,muʃɔkeɾ
25808,আরোপিত,ɐɾopɪt̪o
25809,এলজিইডির,elɟɪɪ̯dɪɾ
25810,প্রমোদ,pɾomod̪
25811,ইতালিয়ানরাই,ɪt̪ɐlɪʲɐnɾɐɪ̯
25812,আইসক্রিম,ɐɪ̯skɾɪm
25813,ভাবেন,bʱɐben
25814,বিপিএলের,bɪpɪeleɾ
25815,আদাবাড়ীয়া,ɐd̪ɐbɐɽɪʲɐ
25816,মোশিউর,moʃɪu̯ɾ
25817,জ্বালাও,ɟɐlɐ͡o̯
25818,পোড়াওয়ের,poɽɐo̯ʲeɾ
25819,ঢেলেছেন,dʱelecʰen
25820,রুপ,ɾup
25821,ক্রোকাদেশ,kɾokɐd̪eʃ
25822,তামিলের,t̪ɐmɪleɾ
25823,আল-মাকতুম,ɐl-mɐkot̪um
25824,আগা,ɐgɐ
25825,গোপনীয়,goponɪʲo
25826,উইন্ড,uɪ̯nd
25827,টানেল,tɐnel
25828,প্রকল্পটিতে,pɾokɔlpotɪt̪e
25829,সংবাদপত্রটি,ʃɔŋbɐd̪pɔt̪ɾotɪ
25830,বনরক্ষী,bɔnɾokkʰɪ
25831,সেশনই,ʃeʃonɪ
25832,বাকলিয়া,bɐklɪʲɐ
25833,চাকতাই,cɐkt̪ɐɪ̯
25834,শেওলা,ʃeo̯lɐ
25835,রাষ্ট্রনায়ক,ɾɐʃtɾonɐʲok
25836,পল্লীবন্ধু,pollɪbɔnd̪ʱu
25837,তানজিল,t̪ɐnɟɪl
25838,হিস্ট্রিতে,hɪstɾɪt̪e
25839,ডিএনএ,dɪe̯ne
25840,হ্যানস,hɛnɔʃ
25841,স্ক্রোডারের,skɾodɐɾeɾ
25842,কংকালটি,kɔŋkɐltɪ
25843,হবিগঞ্জ-সিলেট,hobɪgɔnɟo-ʃɪlet
25844,কেয়া,keʲɐ
25845,তে,t̪e
25846,সিটটি,sɪttɪ
25847,ঢাবি,dʱɐbɪ
25848,দ্বৈতে,d̪oɪ̯t̪e
25849,বিথী,bɪt̪ʰɪ
25850,জুটিও,ɟutɪo̯
25851,ইন্টারেটের,ɪntɐɾeteɾ
25852,মুঠোয়,mutʰoe̯
25853,কটকের,kɔtkeɾ
25854,এসসিবি,eʃoʃɪbɪ
25855,মিনু,mɪnu
25856,দীনুর,d̪ɪnuɾ
25857,ছাত্রীরাও,cʰɐt̪ɾɪɾɐo̯
25858,এসওপি,esopɪ
25859,জনদুর্ভোগ,ɟɔnod̪uɾbʱeɐ̯g
25860,কাঁটাদিয়া,kɐ̃tɐd̪ɪʲɐ
25861,শিল্পীরাও,ʃɪlpɪɾɐoː
25862,স্থাপনাগুলোর,st̪ʰɐponɐguloɾ
25863,পালাচ্ছেন,pɐlɐccʰen
25864,বৈধতা,boɪ̯d̪ʱot̪ɐ
25865,ভারতেও,bʱɐɾt̪eo̯
25866,উচ্চমাধ্যমিকের,uccomɐd̪d̪ʱomɪkeɾ
25867,সিদ্দিককে,sɪd̪d̪ɪkke
25868,মনসংযোগে,mɔnoʃɔŋɟoge
25869,চিড়,cɪɽ
25870,ধরালেন,d̪ʱɔɾɐlen
25871,লিনেকার,lɪnekɐɾ
25872,দুর্ঘটান,d̪uɾgʱotɐn
25873,স্থাপনাটি,st̪ʰɐponɐtɪ
25874,ক্ষেপাটে,kʰɛpɐte
25875,পাগলাটে,pɐglɐte
25876,ঠাকুরপাড়ায়,tʰɐkuɾpɐɽɐe̯
25877,পাশাপা‌শি,pɐʃɐpɐʃɪ
25878,দে‌শে,d̪eʃe
25879,বি‌দে‌শে,bɪd̪eʃe
25880,চা-প্রে‌মী‌দের,cɐ-pɾemɪd̪eɾ
25881,কা‌ছে,kɐcʰe
25882,শি‌ল্পকে,ʃɪlpoke
25883,তু‌লে,t̪ule
25884,হ‌বে,hɔbe
25885,বিদেশীরা,bɪd̪eʃɪɾɐ
25886,ধ্বংসাত্মক,d̪ʱɔŋʃɐt̪t̪ok
25887,আÍবিশ্বাসী,আত্মবিশ্বাসী
25888,বিমানবন্দরসহ,bɪmɐnbɔnd̪oɾʃɔho
25889,লুটন,lutɔn
25890,স্টানস্টিড,stɐnstɪd
25891,ফেরির,pʰeɾɪɾ
25892,ঈর্ষণীয়,ɪɾʃonɪʲo
25893,কুরে,kuɾe
25894,ল্যান্ডফিল,lɛndpʰɪl
25895,রোকনের,ɾokoneɾ
25896,ড্রাইভ,dɾɐɪ̯bʱ
25897,পাঠশালা,pɐtʱʃɐlɐ
25898,কপিগুলো,kopɪgulo
25899,ছড়িয়ে,cʰoɽɪʲe
25900,পড়লে,pɔɽle
25901,আরবকে,ɐɾɔboke
25902,ইয়র্ক,ɪʲoɾko
25903,জড়,ɟɔɽ
25904,নরওয়ের,nɔɾoʲeɾ
25905,এগডার,ɛgdɐɾ
25906,সাইন্সেস,sɐɪ̯nses
25907,রিনিউএবল,ɾɪnɪu̯e̯bol
25908,সৌমেন,ʃou̯men
25909,আনাদলু,ɐnɐd̪lu
25910,আধ্যাত্মিক,ɐd̪d̪ʱɐt̪t̪ɪk
25911,যাচাইয়ের,ɟɐcɐɪ̯ʲeɾ
25912,দিনাজপুর-পঞ্চগড়,d̪ɪnɐɟpuɾ-pɔncɔgɔɽ
25913,বীরগঞ্জ,bɪɾgonɟ
25914,চাকাই,cɐkɐɪ̯
25915,সুখে,ʃukʰe
25916,ব্ল্যাকহোল,blɛkhol
25917,সিংগুলারিটি,sɪŋgulɐɾɪtɪ
25918,ঘূর্ণায়মান,gʱuɾnɐe̯mɐn
25919,শোধরাতে,ʃod̪ʱɾɐt̪e
25920,টাঙিয়ে,tɐŋɪʲe
25921,আহমাদ,ɐhmɐd̪
25922,খেলছেন,kʰelcʰen
25923,টেরি,teɾɪ
25924,এলএলপিতে,elelpɪt̪e
25925,শনাক্তকরণের,ʃɔnɐkt̪okɔɾoneɾ
25926,চৌকাঠ,cou̯kɐtʰ
25927,জোড়ালো,ɟoɽɐlo
25928,আঙুল,ɐŋul
25929,পরিক্রাণের,poɾɪkɾɐneɾ
25930,প্রাণখোলা,pɾɐnkʰolɐ
25931,মোড়ল,moɽɔl
25932, সেখান,ʃekʰɐn
25933,পোলার,polɐɾ
25934,ক্রমান্বয়ে,kɾomɐnnɔʲe
25935,বিশ্ববিদ‌্যালয়ে,bɪʃʃobɪd̪d̪ɐlɔʲe
25936,গণযোগাযোগ,gɔnoɟogɐɟog
25937,মাহ্দী,mɐd̪ɪ
25938,স্পটে,spɔte
25939,পরিবারগুলোকে,poɾɪbɐɾguloke
25940,কর্মদিবসের,kɔɾmod̪ɪbɔʃeɾ
25941,আবিরেরর,আবিরের
25942,হত্যাকারীর,hot̪t̪ɐkɐɾɪɾ
25943,ডুবিয়ে,dubɪʲe
25944,রাজফুলবাড়িয়া,ɾɐɟpʰulbɐɽɪʲɐ
25945,চন্দ্রপাড়া,cɔnd̪ɾopɐɽɐ
25946,সদরপুর,ʃɔd̪oɾpuɾ
25947,অপহৃতা,ɔpoʱɾɪt̪ɐ
25948,উদ্ধারসহ,ud̪d̪ʱɐɾoʃɔho
25949,‘বাসটি,‘bɐʃtɪ
25950,সুড়ঙ্গে,ʃuɽɔŋge
25951,খেয়েছিল,kʰeʲecʰɪlo
25952,জনসভাসহ,ɟɔnoʃbʱɐʃɔho
25953,ওয়াটার,oʷɐtɐɾ
25954,বাসগুলো,bɐʃgulo
25955,বিষেন,bɪʃen
25956,বেদী,bed̪ɪ
25957,অর্জনকারী,ɔɾɟonkɐɾɪ
25958,এসসি,edoʃɪ
25959,সামন্ত,ʃɐmont̪o
25960,নিজগ্রাম,nɪɟɔgɾɐm
25961,ঘাগটিয়া,gʱɐgtɪʲɐ
25962,ধ্বনি,d̪ʱɔnɪ
25963,চালিয়েছেন,cɐlɪʲecʰen
25964,জর্জিয়া,ɟɔɾɟɪʲɐ
25965,কোনাবাড়ী,konɐbɐɽɪ
25966,ভাস্কর,bʱɐʃkɔɾ
25967,ফেরদৌসী,pʰeɾd̪ou̯sɪ
25968,প্রিয়ভাষিণীর,pɾɪʲobʱɐʃɪnɪɾ
25969,চেতনাশক্তি,cet̪onɐʃokt̪ɪ
25970,ডুবুরিরা,dubuɾɪɾɐ
25971,মালিহা,mɐlɪhɐ
25972,ফারিহাকে,pʰɐɾɪhɐke
25973,ক্যামেরন,kɛmeɾon
25974,পালনরত,pɐlonɾɔt̪o
25975,ফুট,pʰut
25976,অবাঞ্ছিত,ɔbɐncʰɪt̪o
25977,বিব্রতকর,bɪbɾot̪okɔɾ
25978,কাঁকন,kɐ̃kon
25979,মাইনর,mɐɪ̯nɔɾ
25980,অ্যাটাকে,ɛtɐke
25981,অপরাজেয়,ɔpoɾɐɟeʲo
25982,চিরন্তন,cɪɾont̪ɔn
25983,নির্মূলের,nɪɾmuleɾ
25984,সর্বস্তরে,ʃɔɾbost̪ɔɾe
25985,সুন্নাহর,sunnɐhɾ
25986,কল-কারখানা,kol-kɐɾkʰɐnɐ
25987,বেকারদের,bɛkɐɾd̪eɾ
25988,তথ্যপ্রযুক্তিবিষয়ক,t̪ot̪t̪opɾoɟukt̪ɪbɪʃɔʲok
25989,সিবিটে,ʃɪbɪte
25990,আদগোপালপুর,ɐd̪gopɐlpuɾ
25991,খন্দকারের,kʰɔnd̪okɐɾeɾ
25992,মহালয়া,mɔhɐlɔʲɐ
25993,ষষ্ঠী,ʃoʃtʰɪ
25994,সপ্তমী,ʃɔpt̪omɪ
25995,অষ্টমী,ɔʃtomɪ
25996,নবমী,nɔbomɪ
25997,দশমীতে,d̪ɔʃmɪt̪e
25998,গণভোটের,gɔnobʱoteɾ
25999,টেকনোয়াদ্দা,teknoʷɐd̪d̪ɐ
26000,হাঁটার,hɐ̃tɐɾ
26001,রগও,ɾɔgooː
26002,অঙ্গে,ɔŋge
26003,মরিচ,moɾɪc
26004,ক্যাবলসহ,kɛbolʃɔho
26005,আঙ্কারায়,ɐŋkɐɾɐe̯
26006,আনন্দময়,ɐnond̪omɔe̯
26007,একাকিত্ব,ɛkɐkɪt̪t̪o
26008,সুনিশ্চিতভাবে,ʃunɪʃcɪt̪bʱɐbe
26009,জন্মদাগ,ɟɔnmod̪ɐk
26010,এহেন,ehen
26011,কালোবাজারি,kɐlobɐɟɐɾɪ
26012,বিশদ,bɪʃɔd̪
26013,লাইফস্টাইল,lɐɪ̯fstɐɪ̯l
26014,এফএলজে,epʰelɟk
26015,সংকটও,ʃɔŋkotoː
26016,টেকনো,tekno
26017,ফ্যাজিবিলিটি,pʰɛɟɪbɪlɪtɪ
26018,প্ল্যানের,plɛneɾ
26019,স্টেশনগুলোতে,steʃongulot̪e
26020,থামত,t̪ʰɐmt̪
26021,অঞ্চলকে,ɔncɔlke
26022,প্রি-কোয়ালিফিকেশন,pɾɪ-koʷɐlɪpʰɪkeʃɔn
26023,প্রতিষ্ঠনটি,pɾot̪ɪʃtʱontɪ
26024,আঞ্জুমানে,ɐnɟumɐne
26025,মফিদুল,mopʰɪd̪ul
26026,মীরুসহ,mɪɾuʃɔho
26027,মোজহারুল,mozhɐɾul
26028,অঁরির,ɔ̃ɾɪɾ
26029,রাদামেল,ɾɐd̪ɐmel
26030,ফ্যালকাও,pʰɛlkɐo̯
26031,অদৃশ্য,ɔd̪ɾɪʃʃo
26032,প্রামাণ্যচিত্রটিও,pɾɐmɐnnocɪt̪ɾotɪo
26033,আচার-আচরণ,ɐcɐɾ-ɐcɔɾɔn
26034,সেক্সি,seksɪ
26035,পাওনাদারদের,pɐo̯nɐd̪ɐɾd̪eɾ
26036,পৌঁছায়নি,poũ̯cʰɐe̯nɪ
26037,অপরাগতা,ɔpɔɾɐgɔt̪ɐ
26038,শত্র“,ʃot̪ɾo“
26039,নোলকের,nolokeɾ
26040,অ্যালবাম,ɛlbɐm
26041,আইএস-এর,ɐɪ̯es-eɾ
26042,দরজাটি,d̪ɔɾɟɐtɪ
26043,সঙ্গে-সঙ্গে,ʃɔŋge-ʃɔŋge
26044,দেয়ালটি,d̪eʲɐltɪ
26045,অভিবাসীদের,obʱɪbɐʃɪd̪eɾ
26046,বিতাড়নকে,bɪt̪ɐɽonke
26047,ফুটানো,pʰutɐno
26048,কাঁচা,kɐ̃cɐ
26049,ফলমূল,pʰɔlmul
26050,ধিক্কার,d̪ʱɪkkɐɾ
26051,নিয়মতান্ত্রিক,nɪʲomot̪ɐnt̪ɾɪk
26052,প্রতিষ্ঠানসহ,pɾot̪ɪʃtʱɐnʃɔho
26053,পরিবারগুলো,poɾɪbɐɾgulo
26054,বোঝাটি,boɟʱɐtɪ
26055,পন্থা,pont̪ʰɐ
26056,কুমিল্লায়,kumɪllɐe̯
26057,ডগাইর,dɔgɐɪ̯ɾ
26058,রেনেসা,ɾenesɐ
26059,কিন্ডারগার্টেন,kɪndɐɾgɐɾten
26060,সমর্পণ,ʃɔmɔɾpon
26061,জরায়ু,ɟɔɾɐʲu
26062,প্রতিস্থাপন,pɾot̪ɪst̪ʰɐpon
26063,ব্র্যানস্ট্রম,bɾɐnɔstɾom
26064,পোলাও-কোরমা,polɐo̯-koɾmɐ
26065,সেমাই,ʃemɐɪ̯
26066,পায়েস,pɐʲes
26067,দারুচিনি,d̪ɐɾucɪnɪ
26068,সুগন্ধের,ʃugɔnd̪ʱeɾ
26069,পুঁজিবাদের,pũɟɪbɐd̪eɾ
26070,টিসু,tɪʃu
26071,হাঁসের,hɐ̃ʃeɾ
26072,হাসের,hɐʃeɾ
26073,মাখিয়ে,mɐkʰɪʲe
26074,ম্যারিনেট,mɛɾɪnet
26075,স্মুথ,sut̪ʰo
26076,স্বচ্ছতা,ʃɔccʰot̪ɐ
26077,জবাবদিহিতার,ɟɔbɐbd̪ɪhɪt̪ɐɾ
26078,পরিযান,poɾɪɟɐn
26079,প্যাদা,pɛd̪ɐ
26080,জেলেসহ,ɟeleʃɔho
26081,এনরিকের,enoɾɪkeɾ
26082,প্রজ্বলন,pɾoɟɟɔlon
26083,নাট্যোৎসবের,nɐttot̪ʃɔbeɾ
26084,মনিপুরী,monɪpuɾɪ
26085,নৃত্যগুরু,nɾɪt̪t̪oguɾu
26086,কলাবতী,kɔlɐbot̪ɪ
26087,হাফিজুল,hɐpʰɪɟul
26088,নৌ-অভিযান,nou̯-obʱɪɟɐn
26089,অ্যাডমিরাল,ɛdmɪɾɐl
26090,রিচার্ডসন,ɾɪcɐɾdsɔn
26091,লোহিত,lohɪt̪o
26092,সাগরে,ʃɐgoɾe
26093,ম্যাসন,mɛsøn
26094,বাজেটটিকে,bɐɟettɪke
26095,দুর্বোধ্য,d̪uɾbeɐ̯d̪d̪ʱo
26096,জনির,ɟonɪɾ
26097,শত্রুতা,ʃot̪ɾut̪ɐ
26098,হুইপ,huɪ̯p
26099,নগরজুড়ে,nɔgoɾɟuɽe
26100,সিক্সার্সের,sɪksɐɾseɾ
26101,তোরণ,t̪oɾon
26102,অপারেটরের,ɔpɐɾetɔɾeɾ
26103,অস্ট্রেলিয়ান,ɔstɾelɪɐn
26104,অ্যাথলেটদের,ɛt̪ʰletd̪eɾ
26105,সংস্করণটিতে,ʃɔŋskɔɾontɪt̪e
26106,সচিত্র,ʃɔcɪt̪ɾo
26107,আশানুরূপ,ɐʃɐnuɾup
26108,পুকুরটিকে,pukuɾtɪke
26109,প্রশাসকসহ,pɾoʃɐʃokʃɔho
26110,আসনটি,ɐʃontɪ
26111,অভিজ্ঞতায়,obʱɪggot̪ɐe̯
26112,মাধ্যমিক-নিম্নমাধ্যমিক,mɐd̪d̪ʱomɪko-nɪmnomɐdd̪ʱomɪk
26113,কারিকুলাম,kɐɾɪkulɐm
26114,অরাজকতার,ɔɾɐɟokɔt̪ɐɾ
26115,মনোকষ্টের,monokɔʃteɾ
26116,সম্প্রসারণসহ,ʃɔmpɾoʃɐɾonʃɔho
26117,স্বার্থসংশ্লিষ্ট,ʃɐɾt̪ʰoʃɔŋslɪʃto
26118,তাড়াশে,t̪ɐɽɐʃe
26119,ইয়াজউদ্দিনের,ɪʲɐɟud̪d̪ɪneɾ
26120,লঁরা,lɔ̃ɾɐ
26121,লফে,lɔfe
26122,লুইনকে,luɪ̯nke
26123,ইরাবতী,ɪɾɐbot̪ɪ
26124,খালেদের,kʰɐled̪eɾ
26125,ওঠবে,otʰbe
26126,অখণ্ডতা,ɔkʰɔndot̪ɐ
26127,ফাতেহাবাদ,pʰɐt̪ehɐbɐd̪
26128,শরিফের,ʃoɾɪfeɾ
26129,রেশমির,ɾeʃmɪɾ
26130,বেবী,bebɪ
26131,রেশমি,ɾeʃmɪ
26132,রিয়াদও,ɾɪʲɐd̪o
26133,শেষদিন,ʃeʃd̪ɪn
26134,সকারে,sɔkɐɾe
26135,ক্রিশ্চিয়ানোকে,kɾɪʃcɪʲɐnoke
26136,তেঁতুলিয়া,t̪ẽt̪ulɪʲɐ
26137,রাজিয়া,ɾɐɟɪʲɐ
26138,ধারাবাহিকের,d̪ʱɐɾɐbɐhɪkeɾ
26139,কনসেপ্ট,kɔnoʃept
26140,নিরীক্ষাধর্মী,nɪɾɪkkʰɐd̪ʱɔɾmɪ
26141,দুবলারচরে,d̪ublɐɾcoɾe
26142,বাগআঁচড়া,bɐgɐ̃cɽɐ
26143,মাতৃস্নেহে,mɐt̪ɾɪsnehe
26144,সরানোটা,ʃɔɾɐnotɐ
26145,মুগদায়,mugɔd̪ɐĕ
26146,বাস্তেনকে,bɐst̪enke
26147,সুইটি,suɪ̯tɪ
26148,কিয়াং,kɪʲɐŋ
26149,প্রতাম,pɾot̪ɐm
26150,মনিকা,monɪkɐ
26151,খোংলা,kʰoŋlɐ
26152,কোষটি,koʃtɪ
26153,ইঁদুরের,ɪ̃d̪uɾeɾ
26154,হার্ভার্ড,hɐɾbʱɐɾd
26155,আদালতই,ɐd̪ɐlɔt̪ɪ̯
26156,বারবুড়ি,bɐɾbuɽɪ
26157,ইরাকে,ɪɾɐke
26158,চাকরিসহ,cɐkɾɪʃɔho
26159,বদলের,bod̪oleɾ
26160,মৈকুলী,moɪ̯kulɪ
26161,সামছুজ্জামানের,ʃɐmsuɟɟɐmɐneɾ
26162,ইব্রাহীম,ɪbɾɐhɪm
26163,সাহিত্যচর্চার,ʃɐhɪt̪t̪ocɔɾcɐɾ
26164,সৃষ্টিশীল,sɾɪʃtɪʃɪl
26165,দুঃসাহসিক,d̪uʃʃɐhoʃɪk
26166,উপযুক্ততা,upoɟukt̪ot̪ɐ
26167,আত্মাহুতি,ɐt̪t̪ɐhut̪ɪ
26168,মতাদর্শকে,mɔt̪ɐd̪ɔɾʃoke
26169,কতটুকুইবা,kɔt̪otukuɪ̯bɐ
26170,মুসলিমাকে,muslɪmɐke
26171,শাবির,ʃɐbɪɾ
26172,দপ্তরের,d̪opt̪oɾeɾ
26173,মাহফুজাও,mɐhpʰuɟɐo̯
26174,উইকেটই,uɪ̯ketɪ
26175,ফিরিয়েছে,pʰɪɾɪʲecʰe
26176,মেসেজগুলো,mɛseɟgulo
26177,ছাড়ি,cʰɐɽɪ
26178,জিয়াউদ্দিন,ɟɪʲɐu̯d̪d̪ɪn
26179,বাবলুসহ,bɐbluʃɔho
26180,সাজেদার,ʃɐɟed̪ɐɾ
26181,ঘাটেশ্বরী,gʱɐteʃʃoɾɪ
26182,বনিবনা,bonɪbonɐ
26183,জওহরলাল,ɟɔo̯hoɾlɐl
26184,নেহরু,nehɾu
26185,সাক্ষর,ʃɐkkʰoɾ
26186,সাং-,ʃɐŋ-
26187,কুমারশাইল,kumɐɾʃɐɪ̯l
26188,থানা-বড়লেখা,t̪ʰɐnɐ-boɽolekʰɐ
26189,জেলা-মৌলভীবাজার,ɟelɐ-mou̯lobʱɪbɐɟɐɾ
26190,রোজ,ɾoɟ
26191,ফাইনালেই,pʰɐɪ̯nɐleɪ̯
26192,ডেমোক্রাট,demokɾɐt
26193,বন-জঙ্গল,bɔn-ɟɔŋgol
26194,সাফ,sɐf
26195,আবহাওয়াও,ɐbohɐo̯ʷɐo̯
26196,থিমের,t̪ʰɪmeɾ
26197,অ্যানড্রয়েডচালিত,ɛndɾɔedcɐlɪt̪o
26198,সুনাগরিক,ʃunɐgoɾɪk
26199,কামরাবন্দ,kɐmɾɾɐbɔk
26200,লায়েস,lɐʲes
26201,দুজনই,d̪uɟɔnɪ
26202,বিমানবাহী,bɪmɐnbɐhɪ
26203,রণতরী,ɾɔnot̪oɾɪ
26204,ইস্রাফিলদের,ɪsɾɐpʰɪld̪eɾ
26205,রিলাক্সে,ɾɪlɛkse
26206,বিএডিসি,bɪe̯dɪsɪ
26207,নাদিয়াবখাটের,nɐd̪ɪʲɐbkʰɐteɾ
26208,ব্যক্তিসহ,bɛkt̪ɪʃɔho
26209,টানানো,tɐnɐno
26210,ফেস্টুনে,pʰestune
26211,মিসবাহউদ্দিন,mɪsbɐhud̪d̪ɪn
26212,লিওপোলদো,lɪo̯pold̪o
26213,লোপেজ,lopez
26214,রাতকানার,ɾɐt̪kɐnɐɾ
26215,বাঁচার,bɐ̃cɐɾ
26216,শাকসবজি,ʃɐksboɟɪ
26217,আলোতে,ɐlot̪e
26218,উজ্জল,uɟɟɔl
26219,এলাহিগঞ্জ,elɐhɪgɔnɟ
26220,ফেনীর,pʰenɪɾ
26221,থাকা-খাওয়ার,t̪ʰɐkɐ-kʰɐo̯ʷɐɾ
26222,শুটিংয়ের,ʃutɪŋʲeɾ
26223,বেঞ্চের,benceɾ
26224,বাঙালিতে,bɐŋɐlɪt̪e
26225,রূপে,ɾupe
26226,আনইনস্টল,ɐnɪnstɔl
26227,বিএনপি-জামায়াতপন্থী,bɪe̯npɪ-ɟɐmɐʲɐt̪pont̪ʰɪ
26228,সচিবদের,ʃocɪbd̪eɾ
26229,পুলে,pule
26230,শিপ,ʃɪp
26231,ব্রেকিংয়ের,bɾekɪlɔʲeɾ
26232,নান্নুকে,nɐnnuke
26233,টোয়েন্টিফোরের,toʲentɪpʰoɾeɾ
26234,বিধানসভায়,bɪd̪ʱɐnʃɔbʱɐe̯
26235,বারকে,bɐɾke
26236,আওতাতেই,ɐo̯t̪ɐt̪eɪ
26237,সেমিনারটির,ʃemɪnɐɾtɪɾ
26238,বিআইডিএস,bɪɐ̯ɪ̯dɪe̯s
26239,সাফাত,sɐpʰɐt̪
26240,দায়িত্বহীন,d̪ɐʲɪt̪t̪ohɪn
26241,হারেজ,hɐɾeɟ
26242,বুদ্দু,bud̪d̪u
26243,আজই,ɐɟɪ
26244,অলিখিত,ɔlɪkʰɪt̪o
26245,ঝড়গার,ɟʱɔɽgɐɾ
26246,মজনুকে,mɔɟonuke
26247,অপরদিক,ɔpɔɾd̪ɪk
26248,পঞ্চায়েত,pɔncɐʲet̪
26249,শংকরের,ʃɔŋkɔɾeɾ
26250,স্বাস্থ্যবিষয়ক,ʃɐst̪ʰobɪʃɔʲok
26251,প্রোগ্রামটির,pɾogɾɐmtɪɾ
26252,আইইউবিএটি,ɐɪ̯ɪubɪetɪ
